汽车品牌,车型,售价,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506
奇瑞,小蚂蚁,4.89-6.89万,1435.0,1435.0,1435.0,1435.0,9412.0,11202.0,10037.0,9288.0,9938.0,4020.0,3971.0,1035.0,2128.0,1872.0,2439.0,1429.0,1541.0,2110.0,2320.0,2684.0,2439.0,3275.0,3478.0,1256.0,1020.0,1479.0,1654.0,2300.0,1447.0,1792.0,2524.0,2928.0,4198.0,4785.0,4039.0,1597.0,2297.0,2878.0,2069.0,1956.0,1435.0
奇瑞,探索06 C-DM,11.39-13.39万,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,790.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奇瑞,瑞虎7 PLUS PHEV,12.99-16.69万,467.0,467.0,467.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,786.0,993.0,459.0,341.0,394.0,338.0,335.0,467.0
奇瑞,瑞虎9 C-DM,15.59-16.59万,1138.0,1138.0,1138.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1049.0,1637.0,2229.0,1226.0,813.0,895.0,812.0,863.0,1138.0
埃安,AION LX,23.66-41.96万,7.0,7.0,7.0,7.0,403.0,611.0,447.0,454.0,270.0,138.0,137.0,6.0,13.0,11.0,8.0,47.0,57.0,45.0,93.0,90.0,126.0,122.0,0.0,57.0,24.0,39.0,35.0,33.0,31.0,24.0,33.0,33.0,25.0,107.0,94.0,4.0,3.0,32.0,81.0,5.0,7.0
埃安,AION RT,11.08-15.68万,4282.0,4282.0,4282.0,4282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,7319.0,7416.0,2686.0,4036.0,5925.0,4590.0,4440.0,4282.0
埃安,AION S,9.98-15.49万,4123.0,4123.0,4123.0,4123.0,8903.0,6864.0,11683.0,13522.0,14507.0,15323.0,13832.0,5091.0,16827.0,26392.0,19569.0,25233.0,22487.0,22437.0,22648.0,21546.0,11730.0,11728.0,15216.0,9534.0,5462.0,14758.0,11889.0,16657.0,13788.0,13537.0,12169.0,10963.0,9128.0,10428.0,11508.0,3153.0,5236.0,7532.0,5977.0,6549.0,4123.0
埃安,AION UT,6.98-10.18万,5346.0,5346.0,5346.0,5346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,4980.0,4337.0,3724.0,5346.0
埃安,AION V,12.18-18.18万,2879.0,2879.0,2879.0,2879.0,3002.0,5028.0,3879.0,2632.0,2671.0,1744.0,1727.0,317.0,250.0,346.0,370.0,417.0,1778.0,2679.0,1893.0,1758.0,1837.0,4599.0,4062.0,1445.0,589.0,1377.0,1666.0,1825.0,1680.0,1479.0,3779.0,5724.0,7110.0,6397.0,4812.0,1969.0,2590.0,3747.0,3049.0,2371.0,2879.0
埃安,AION Y,9.18-12.78万,7732.0,7732.0,7732.0,7732.0,11801.0,12530.0,11012.0,13408.0,12615.0,11560.0,14311.0,4792.0,12996.0,13267.0,21065.0,19306.0,20583.0,17861.0,26713.0,26969.0,27132.0,22355.0,22678.0,10079.0,5794.0,13007.0,11501.0,17190.0,16670.0,16788.0,15166.0,14612.0,13587.0,11600.0,10509.0,4851.0,6867.0,9303.0,7364.0,6461.0,7732.0
AITO,问界M7,24.98-32.98万,5411.0,5411.0,5411.0,5411.0,0.0,1100.0,2668.0,4746.0,5226.0,3529.0,3957.0,1737.0,1223.0,1333.0,828.0,626.0,432.0,769.0,988.0,5248.0,12193.0,17039.0,25545.0,29997.0,21083.0,18512.0,9266.0,10181.0,17501.0,15633.0,11265.0,17940.0,15132.0,13415.0,13417.0,8443.0,5204.0,6512.0,4051.0,4139.0,5411.0
宝马,宝马i3,19.84-24.63万,2270.0,2270.0,2270.0,2270.0,586.0,1116.0,311.0,260.0,1471.0,3394.0,6140.0,3624.0,2976.0,3147.0,3085.0,3458.0,4787.0,3590.0,4952.0,6074.0,5763.0,6160.0,5786.0,4745.0,2870.0,4069.0,4489.0,5810.0,6952.0,4083.0,2144.0,2355.0,3241.0,3286.0,3789.0,2001.0,1613.0,2350.0,2312.0,2605.0,2270.0
宝马,宝马i5,31.40-44.20万,794.0,794.0,794.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,90.0,370.0,726.0,986.0,938.0,668.0,691.0,680.0,614.0,562.0,452.0,358.0,842.0,680.0,665.0,794.0
宝马,宝马iX1,17.09-19.71万,981.0,981.0,981.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,244.0,441.0,391.0,177.0,308.0,360.0,685.0,1708.0,1831.0,1155.0,1352.0,1290.0,1081.0,1511.0,885.0,1120.0,1752.0,1156.0,1119.0,981.0
宝马,宝马iX3,25.65-29.25万,897.0,897.0,897.0,897.0,2025.0,3249.0,2094.0,1723.0,2592.0,3233.0,2755.0,2263.0,2859.0,3864.0,4202.0,4114.0,3835.0,2861.0,2652.0,2847.0,2659.0,3281.0,3982.0,3769.0,2177.0,3659.0,3317.0,1902.0,1135.0,1896.0,1421.0,1662.0,1937.0,2378.0,2892.0,1383.0,1329.0,1697.0,1540.0,1317.0,897.0
奔驰,奔驰C级PHEV,28.06万,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,383.0,301.0,357.0,319.0,377.0,351.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奔驰,奔驰EQA,16.60-22.00万,163.0,163.0,163.0,163.0,588.0,637.0,619.0,277.0,113.0,8.0,30.0,88.0,103.0,159.0,582.0,483.0,352.0,414.0,402.0,509.0,308.0,433.0,179.0,129.0,319.0,912.0,99.0,242.0,6.0,1.0,503.0,82.0,94.0,155.0,179.0,155.0,75.0,247.0,145.0,239.0,163.0
奔驰,奔驰EQB,17.80-25.40万,243.0,243.0,243.0,243.0,881.0,768.0,688.0,213.0,65.0,4.0,78.0,189.0,181.0,257.0,1151.0,546.0,411.0,937.0,682.0,558.0,145.0,689.0,921.0,295.0,405.0,666.0,5.0,360.0,256.0,3.0,760.0,129.0,191.0,214.0,361.0,259.0,163.0,279.0,275.0,419.0,243.0
奔驰,奔驰EQE,31.80-46.70万,139.0,139.0,139.0,139.0,0.0,0.0,10.0,675.0,426.0,206.0,347.0,289.0,421.0,730.0,48.0,1254.0,613.0,591.0,941.0,842.0,823.0,1207.0,712.0,715.0,364.0,411.0,868.0,166.0,13.0,7.0,2.0,3.0,0.0,285.0,307.0,153.0,151.0,97.0,111.0,123.0,139.0
奔驰,奔驰EQE SUV,33.50-47.96万,219.0,219.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,736.0,587.0,489.0,652.0,1081.0,1042.0,1444.0,293.0,361.0,1664.0,689.0,770.0,83.0,689.0,321.0,291.0,348.0,368.0,179.0,278.0,256.0,320.0,308.0,219.0
奔驰,奔驰E级PHEV,40.86万,0.0,0.0,0.0,0.0,1766.0,1785.0,1790.0,1754.0,1752.0,1852.0,2436.0,1878.0,1746.0,2373.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奥迪,奥迪Q2L e-tron,17.07万,0.0,0.0,0.0,0.0,383.0,202.0,221.0,133.0,64.0,48.0,34.0,10.0,12.0,22.0,14.0,12.0,28.0,24.0,18.0,108.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0
奥迪,奥迪Q4 e-tron,19.12-24.22万,593.0,593.0,593.0,593.0,0.0,0.0,121.0,781.0,575.0,1300.0,1223.0,508.0,553.0,1517.0,2002.0,2051.0,2351.0,2503.0,2301.0,2406.0,2103.0,2301.0,2754.0,1276.0,750.0,1421.0,1523.0,1200.0,1301.0,1214.0,1400.0,1699.0,1462.0,1415.0,1120.0,800.0,444.0,810.0,521.0,2367.0,593.0
奥迪,奥迪Q5 e-tron,21.40-34.55万,109.0,109.0,109.0,109.0,125.0,261.0,338.0,324.0,290.0,132.0,92.0,70.0,114.0,260.0,455.0,602.0,618.0,425.0,357.0,510.0,405.0,600.0,791.0,330.0,260.0,390.0,470.0,400.0,350.0,350.0,380.0,380.0,700.0,900.0,1092.0,200.0,150.0,750.0,450.0,650.0,109.0
